Index,height,weights
3820,71.17071,131.245
3821,67.67057,112.3113
3822,66.04283,106.7968
3823,68.89472,125.9164
3824,66.42827,138.7008
3825,69.42646,137.7593
3826,62.6568,110.266
3827,65.79319,128.2726
3828,71.35208,150.3381
3829,68.54117,120.4207
3830,66.64205,118.7461
3831,67.1013,132.3003
3832,68.09912,122.8586
3833,67.44749,116.2164
3834,68.5689,105.9279
3835,66.74451,111.2084
3836,67.91191,115.9255
3837,67.61468,132.6425
3838,66.79956,128.7716
3839,66.08205,105.5009
3840,69.43398,130.8951
3841,70.06177,159.8542
3842,67.34245,113.1131
3843,65.68008,104.7032
3844,67.65289,130.0791
3845,72.35481,146.3133
3846,64.56198,117.9061
3847,66.56321,125.872
3848,71.88064,138.7186
3849,69.05855,119.1382
3850,68.84729,130.1311
3851,68.33558,127.2486
3852,67.20373,120.0823
3853,66.94024,116.7898
3854,65.6925,112.1004
3855,70.55858,137.4236
3856,66.3239,112.1502
3857,66.31961,141.3789
3858,68.77019,121.7461
3859,68.93596,130.3465
3860,70.19784,129.2123
3861,69.15846,141.6059
3862,66.52917,107.7722
3863,69.76951,141.4952
3864,68.33707,112.1581
3865,66.71052,116.3208
3866,64.93669,128.5199
3867,65.06581,102.9057
3868,67.19588,114.4447
3869,65.6155,114.5452
3870,68.21154,115.0009
3871,71.8127,151.5781
3872,65.23439,118.7079
3873,67.84537,132.6379
3874,66.17647,115.3378
3875,69.61315,133.5897
3876,66.18245,132.5006
3877,67.84508,134.514
3878,69.0936,126.1625
3879,66.12316,131.3628
3880,65.15822,116.0727
3881,69.79407,141.3766
3882,67.00234,127.3607
3883,69.13726,140.2001
3884,65.81826,126.6507
3885,68.20344,121.9858
3886,66.89907,134.2045
3887,65.04452,102.086
3888,66.1717,117.7314
3889,62.93166,114.6211
3890,64.48357,117.4963
3891,66.64624,111.7542
3892,72.41441,151.933
3893,71.79969,122.983
3894,65.66078,123.3884
3895,66.93932,107.7347
3896,70.22759,138.8617
3897,68.20998,130.7491
3898,67.03876,108.817
3899,70.72651,119.7924
3900,67.43797,132.67
3901,69.02832,144.247
3902,71.08333,130.1898
3903,66.59033,119.8506
3904,62.84458,112.1475
3905,65.01513,112.6016
3906,68.89573,126.6749
3907,67.52318,120.368
3908,71.56209,136.2017
3909,69.91081,114.942
3910,65.74474,116.1331
3911,67.86476,131.3966
3912,69.34915,126.219
3913,66.56305,126.8313
3914,64.98952,106.6708
3915,66.28774,136.3548
3916,68.22623,144.8283
3917,68.71834,121.2425
3918,67.34642,113.9096
3919,69.45129,133.1979
3920,68.58821,118.7312
3921,67.13792,139.5328
3922,66.17703,122.4766
3923,65.11882,136.7334
3924,68.98184,162.1526
3925,69.70654,116.1377
3926,65.9028,116.3873
3927,66.40799,122.7559
3928,69.68697,125.8107
3929,71.32231,127.1985
3930,69.39616,126.21
3931,67.10007,127.4093
3932,64.84823,121.4686
3933,65.97406,120.1281
3934,69.40242,130.8887
3935,70.24875,148.6699
3936,66.76364,108.979
3937,68.54135,132.1438
3938,72.31585,145.2904
3939,66.13369,124.1218
3940,65.52533,106.0457
3941,66.8421,140.4934
3942,68.54828,122.1607
3943,67.23496,135.7089
3944,67.89102,137.9068
3945,67.07543,123.7723
3946,68.87056,131.1289
3947,65.48833,127.832
3948,66.94598,131.0884
3949,67.94876,116.698
3950,65.11113,139.1882
3951,69.22852,144.2813
3952,68.87917,117.3348
3953,69.73424,127.2578
3954,70.79565,138.2181
3955,68.12213,143.3238
3956,67.55313,122.4926
3957,66.07053,137.4736
3958,66.64782,113.759
3959,67.54927,135.4559
3960,67.41612,111.8086
3961,64.1913,123.1259
3962,67.52166,133.1484
3963,65.95635,107.8398
3964,67.61855,125.8836
3965,65.95909,129.0219
3966,69.49194,113.9079
3967,67.69417,134.568
3968,64.78748,127.7878
3969,71.3001,139.1262
3970,66.61133,112.8285
3971,66.40129,121.8472
3972,70.76906,124.1304
3973,68.70195,118.0629
3974,69.27545,135.7574
3975,67.14179,109.264
3976,69.40629,144.7036
3977,69.69594,142.5173
3978,67.20823,137.1694
3979,67.59632,113.3993
3980,70.77557,144.7135
3981,66.95587,128.8462
3982,67.91794,117.0118
3983,65.76874,116.0326
3984,69.03038,132.8327
3985,67.53969,134.5132
3986,64.10668,124.705
3987,68.20174,128.7712
3988,68.42812,135.5603
3989,70.21228,146.5841
3990,68.22553,123.0704
3991,67.75587,132.6394
3992,70.5536,139.4887
3993,67.1115,130.7106
3994,66.50872,102.3817
3995,67.80339,121.6264
3996,66.82898,114.8121
3997,66.51285,117.0249
3998,68.00268,116.0381
3999,67.30483,116.7343
4000,67.32611,119.0783
4001,69.00102,126.7983
4002,67.75162,131.9365
4003,67.085,135.9003
4004,69.0139,151.5006
4005,66.13638,143.9136
4006,66.74555,131.5241
4007,66.32903,130.233
4008,65.30345,123.9503
4009,69.79829,126.6311
4010,67.5243,115.4643
4011,71.02928,148.2436
4012,69.46091,129.9518
4013,69.36777,135.4124
4014,68.57098,141.1859
4015,62.44964,109.5643
4016,68.97793,124.3412
4017,65.21731,118.4281
4018,67.07967,126.0679
4019,68.77673,132.1985
4020,68.66629,132.1617
4021,65.65796,121.8407
4022,67.81659,147.0148
4023,68.49369,135.6229
4024,67.72209,131.8871
4025,67.18182,149.6975
4026,68.74487,132.2867
4027,70.54344,145.1882
4028,67.49034,113.6369
4029,70.04011,121.888
4030,66.14103,131.9355
4031,63.03853,116.7342
4032,65.8375,113.1662
4033,70.09381,132.9761
4034,65.46276,101.8479
4035,66.72609,119.4606
4036,67.15508,126.3196
4037,67.89972,116.5061
4038,66.83955,124.3345
4039,66.33542,137.2975
4040,69.98947,157.9877
4041,69.19394,136.793
4042,71.8433,144.8892
4043,67.96111,116.363
4044,67.8762,125.536
4045,64.85023,109.135
4046,71.00028,128.7879
4047,68.9177,148.7167
4048,68.11801,108.4191
4049,68.45508,120.7972
4050,66.1659,119.9403
4051,68.09431,141.8006
4052,67.04148,116.4363
4053,67.9941,136.4958
4054,70.03532,162.0645
4055,69.71898,137.99
4056,66.11294,127.9705
4057,66.512,124.0973
4058,72.14119,147.0929
4059,66.26162,136.034
4060,68.6341,134.9883
4061,67.01999,108.4088
4062,68.50946,115.87
4063,66.65107,132.7811
4064,69.13504,150.0321
4065,66.3268,124.4084
4066,69.03467,125.2378
4067,68.41501,131.125
4068,68.81498,120.474
4069,69.71434,126.7877
4070,69.71611,119.4332
4071,68.46316,121.7583
4072,66.76387,127.8974
4073,65.40254,113.6724
4074,70.56984,123.8685
4075,65.94172,123.6931
4076,68.02141,122.0341
4077,67.1732,114.7014
4078,65.497,117.2034
4079,67.67185,121.3213
4080,65.52488,125.4382
4081,71.02076,138.2195
4082,66.22083,130.9358
4083,68.98001,115.4355
4084,66.95762,137.2853
4085,67.11276,127.0824
4086,68.4405,129.3152
4087,67.69709,131.4005
4088,63.22395,116.1956
4089,65.22711,127.0613
4090,68.43,131.3423
4091,66.57506,121.9677
4092,63.5966,113.2103
4093,67.20354,123.3458
4094,66.03224,99.66224
4095,67.24122,124.0545
4096,66.79748,130.086
4097,68.48589,137.1664
4098,69.29654,141.1792
4099,66.60912,101.7777
4100,66.26464,128.8128
4101,69.37333,129.9046
4102,67.3275,127.3943
4103,63.91658,113.9444
4104,67.23806,103.9784
4105,65.93291,117.1245
4106,70.35586,135.3823
4107,68.57141,131.0931
4108,66.82713,130.6498
4109,64.43271,119.4229
4110,71.08973,127.4216
4111,72.07911,124.3172
4112,68.90533,114.8714
4113,68.44145,121.075
4114,68.46055,115.3401
4115,65.13343,106.3017
4116,71.17466,131.6919
4117,69.39047,139.886
4118,66.81513,118.6787
4119,68.62714,121.1908
4120,68.09304,134.8095
4121,68.22911,128.3543
4122,67.79469,135.8259
4123,67.60704,127.516
4124,70.47713,135.5209
4125,68.89196,119.3961
4126,67.18902,141.7312
4127,69.52776,138.0107
4128,64.00428,106.2963
4129,67.23705,129.0392
4130,66.57904,110.0436
4131,73.08886,143.597
4132,70.23666,135.6427
4133,65.9154,120.8619
4134,70.20771,129.7829
4135,65.25899,110.1349
4136,67.70538,122.3278
4137,66.65382,125.1019
4138,66.90522,121.2072
4139,69.73584,135.8864
4140,68.71515,120.8681
4141,65.97593,125.6805
4142,66.04025,129.139
4143,69.22349,147.1694
4144,68.01411,124.9845
4145,70.44079,141.5704
4146,66.62715,138.6126
4147,68.47642,126.7582
4148,68.20132,134.1926
4149,69.18686,148.1132
4150,66.55515,122.4609
4151,67.24936,125.9051
4152,68.23976,134.1521
4153,68.93236,140.8846
4154,69.16831,127.3274
4155,68.15988,127.5146
4156,70.47785,135.4777
4157,71.46159,134.7474
4158,69.56493,139.1714
4159,72.04678,147.9343
4160,68.11706,122.1187
4161,67.11974,136.1107
4162,65.25882,112.8949
4163,67.9316,127.1332
4164,68.62153,134.6362
4165,68.96662,110.1335
4166,67.70641,137.8451
4167,64.82138,132.6417
4168,69.74734,130.7984
4169,67.83743,126.8633
4170,66.47424,119.564
4171,70.29564,136.1613
4172,67.99529,136.5186
4173,71.46156,132.6211
4174,66.73734,114.2795
4175,66.34826,116.7421
4176,69.25165,137.7726
4177,67.54427,130.0454
4178,70.67379,135.7083
4179,67.30702,135.6941
4180,64.62951,101.3328
4181,66.57405,130.5342
4182,69.29679,137.3539
4183,69.27554,121.0292
4184,69.50607,120.3639
4185,68.26403,141.0864
4186,69.86553,139.0365
4187,70.7672,136.4844
4188,69.24893,142.8621
4189,67.01021,104.1735
4190,69.1245,145.5379
4191,71.27947,120.9881
4192,74.03777,139.5953
4193,67.16426,120.8184
4194,69.16282,125.9266
4195,68.09796,126.298
4196,67.77952,133.2805
4197,71.11526,123.3401
4198,64.98837,105.6441
4199,70.31512,142.3548
4200,69.06438,130.4546
4201,65.46827,110.4915
4202,65.9316,114.9535
4203,68.42739,133.4786
4204,70.30053,139.3092
4205,67.09535,129.4262
4206,68.43342,121.8407
4207,65.83898,136.3506
4208,67.54012,143.6547
4209,68.48012,126.9991
4210,71.57695,139.6645
4211,69.72167,139.1423
4212,66.29363,126.9897
4213,68.937,142.7584
4214,71.41489,149.8921
4215,69.62838,143.7861
4216,71.18773,152.4615
4217,68.30221,143.546
4218,67.75946,152.9883
4219,68.11064,133.9839
4220,69.47284,135.5993
4221,70.16644,134.6592
4222,67.64262,124.1779
4223,66.81134,118.271
4224,64.94018,121.7107
4225,65.36721,121.3633
4226,68.54428,133.1727
4227,67.97819,114.8234
4228,68.34252,137.7084
4229,68.31923,122.5531
4230,66.1507,105.4808
4231,67.80629,119.5263
4232,70.13434,135.1981
4233,65.63247,122.1851
4234,65.52678,114.9083
4235,68.04573,136.5998
4236,68.17956,143.4398
4237,66.65253,103.9121
4238,68.05725,133.6935
4239,67.34998,119.11
4240,70.00498,129.4393
4241,66.55749,127.0247
4242,66.82552,144.7401
4243,70.07322,123.0627
4244,65.9202,126.0649
4245,69.54043,147.8452
4246,63.89592,117.0034
4247,69.03457,131.5836
4248,67.22877,125.3671
4249,66.12426,128.6776
4250,67.87785,132.3484
4251,66.8531,115.879
4252,69.05041,117.2786
4253,70.87198,140.1922
4254,67.4692,135.8756
4255,70.22874,132.974
4256,66.93905,117.9845
4257,69.928,127.9273
4258,67.46962,122.3518
4259,65.00765,109.2661
4260,68.97698,134.6605
4261,67.28864,129.1099
4262,69.65152,129.9016
4263,67.41038,135.7013
4264,67.80162,140.9551
4265,66.75484,101.615
4266,67.9469,127.0723
4267,65.43768,127.1338
4268,68.54153,125.4375
4269,66.7501,120.7329
4270,66.75808,124.1194
4271,67.14647,118.2882
4272,64.69559,116.7241
4273,69.18516,113.5275
4274,66.84281,128.2428
4275,66.4464,130.5346
4276,69.49077,106.2307
4277,68.32951,119.3464
4278,68.38974,120.9379
4279,69.42584,120.7725
4280,64.39313,123.2547
4281,66.61651,118.437
4282,65.86548,115.3497
4283,68.17805,123.2437
4284,67.39926,116.7036
4285,66.31407,116.4127
4286,70.68802,132.3031
4287,67.26683,123.296
4288,67.1325,117.0996
4289,67.61674,132.7665
4290,66.91216,122.0016
4291,70.58226,146.1837
4292,66.47926,132.2434
4293,69.5459,146.3853
4294,66.60835,119.6048
4295,67.34376,137.8448
4296,64.77135,124.6944
4297,66.46439,128.8286
4298,66.64913,119.3743
4299,70.56844,123.43
4300,65.31528,106.8598
4301,72.48479,134.4771
4302,67.86837,129.8224
4303,68.52634,109.2449
4304,68.61738,123.566
4305,66.50536,125.5915
4306,70.46311,126.8938
4307,64.63883,137.3284
4308,64.12338,108.9028
4309,69.28959,135.4082
4310,66.52926,131.7847
4311,69.30883,122.2514
4312,68.54471,134.4462
4313,67.25904,108.6926
4314,67.96864,124.3293
4315,65.3382,131.6971
4316,68.51678,129.4089
4317,68.1636,127.5867
4318,64.67487,128.3635
4319,66.13689,130.3095
4320,68.58303,132.5038
4321,68.34844,145.901
4322,64.6569,126.4447
4323,68.68484,136.1093
4324,67.75816,121.0123
4325,68.48014,132.472
4326,67.7747,126.7129
4327,64.7249,115.7365
4328,66.6102,118.9776
4329,72.2969,145.854
4330,70.30878,148.238
4331,66.77503,122.7048
4332,66.70433,120.42
4333,69.39368,126.5408
4334,67.37433,131.6976
4335,67.20466,123.5504
4336,67.9947,119.9449
4337,67.08886,123.5117
4338,68.81947,123.5561
4339,71.07494,134.0842
4340,68.98151,136.7907
4341,69.80853,121.3415
4342,70.21339,132.8196
4343,67.33679,112.8553
4344,73.52131,168.881
4345,67.45857,131.4655
4346,68.65576,121.3053
4347,68.77267,126.5212
4348,67.03704,125.3926
4349,66.86733,114.7951
4350,67.01919,134.5043
4351,68.52514,133.6321
4352,67.69771,121.778
4353,68.43487,126.847
4354,67.71514,128.0152
4355,70.39987,113.918
4356,68.44396,134.0367
4357,66.80834,131.6397
4358,67.35984,126.8163
4359,67.79903,131.89
4360,64.83853,115.6714
4361,69.57892,126.2769
4362,64.85426,102.1079
4363,69.318,139.4982
4364,69.58868,151.474
4365,66.52781,122.1092
4366,67.93528,125.7438
4367,66.39941,123.1702
4368,68.28614,136.4907
4369,68.17646,116.4352
4370,65.36868,117.4086
4371,67.96446,112.4388
4372,69.02437,139.9596
4373,68.08001,121.2457
4374,67.68973,128.3855
4375,67.05199,120.0329
4376,65.62946,109.3694
4377,64.31704,129.4821
4378,69.08279,152.901
4379,66.7653,136.5692
4380,72.77662,133.6427
4381,66.97685,137.0715
4382,70.10322,124.931
4383,68.92731,131.7141
4384,65.24486,119.642
4385,68.7959,131.2416
4386,69.0613,119.2979
4387,67.39122,115.0093
4388,63.14333,122.7882
4389,68.43035,124.8597
4390,65.72614,98.39409
4391,66.71343,124.0144
4392,68.2317,124.296
4393,67.07728,124.0139
4394,68.10745,132.0081
4395,67.23206,134.8625
4396,69.76432,136.0319
4397,66.65442,127.9094
4398,67.20022,136.8048
4399,71.20749,138.9045
4400,71.64258,154.3787
4401,68.09536,139.4726
4402,68.11601,138.099
4403,69.57164,133.752
4404,67.897,123.706
4405,68.92362,133.4767
4406,68.85579,129.4416
4407,66.93016,145.6689
4408,71.03782,126.1809
4409,66.94058,121.4461
4410,69.32304,142.2131
4411,67.21622,119.7238
4412,64.26905,106.7157
4413,67.43203,130.1147
4414,68.98981,138.5589
4415,67.38395,120.821
4416,67.72313,112.5397
4417,67.79721,127.7983
4418,67.98674,133.9054
4419,66.87883,99.56439
4420,69.75841,122.1663
4421,67.87888,131.3067
4422,69.23586,143.7584
4423,68.7266,151.6764
4424,67.19957,115.6396
4425,66.58109,107.1456
4426,68.82634,150.2899
4427,67.67068,118.7544
4428,64.81833,108.9651
4429,68.88452,136.5556
4430,65.39146,124.8106
4431,69.91503,119.8377
4432,63.54206,99.76986
4433,70.13123,148.4142
4434,67.05703,133.3179
4435,69.45941,135.9285
4436,66.94935,128.028
4437,67.81851,122.8946
4438,63.65292,127.5172
4439,67.11763,127.4499
4440,68.64794,136.7766
4441,69.3026,132.8961
4442,68.60861,122.4088
4443,66.80109,113.3951
4444,70.87196,115.3527
4445,67.90794,136.4296
4446,64.88167,131.3802
4447,70.78203,151.4922
4448,70.35834,112.2811
4449,66.99549,129.9559
4450,68.83182,116.898
4451,67.33693,124.2691
4452,68.98465,127.9153
4453,67.60913,139.9747
4454,65.38645,117.6032
4455,68.16769,133.1749
4456,68.17351,119.293
4457,69.88287,122.8937
4458,67.58588,123.5244
4459,68.5846,131.1773
4460,67.00383,95.88791
4461,69.99553,158.3578
4462,72.53259,133.576
4463,65.08427,135.3471
4464,66.11127,128.7408
4465,69.9046,129.0113
4466,67.97472,118.2064
4467,66.82932,136.9731
4468,69.3533,134.4424
4469,71.39534,124.8929
4470,66.59922,136.3075
4471,69.40189,120.8579
4472,70.27495,135.9954
4473,67.31858,124.6169
4474,71.45173,131.5614
4475,68.83931,157.078
4476,68.99723,124.6289
4477,67.73454,132.1244
4478,64.8353,118.2692
4479,70.74426,139.9319
4480,72.26598,149.2389
4481,64.72663,126.0976
4482,67.5752,119.6545
4483,69.51645,140.2187
4484,70.48831,111.7304
4485,69.32666,128.4377
4486,68.52587,109.5741
4487,73.16001,135.1826
4488,64.28542,119.4849
4489,66.65608,135.1861
4490,64.71064,111.5654
4491,62.99042,115.6669
4492,68.70787,123.0031
4493,68.12126,126.6086
4494,66.77899,122.0006
4495,68.23149,119.6607
4496,68.42894,122.0538
4497,64.0197,127.9519
4498,71.09565,117.1362
4499,69.87248,147.2908
4500,66.51831,125.4061
4501,68.57445,123.3187
4502,67.46212,139.4874
4503,69.61527,137.9174
4504,66.86386,119.266
4505,66.18998,115.9555
4506,69.7905,130.5095
4507,70.21174,131.2829
4508,71.14846,130.8226
4509,74.28376,147.7877
4510,64.48835,102.7518
4511,65.97201,124.009
4512,66.51754,134.4456
4513,67.83224,125.095
4514,68.7614,138.5499
4515,70.18641,134.395
4516,65.12676,118.875
4517,71.25743,136.5501
4518,67.75602,127.7343
4519,67.80062,120.5416
4520,66.71286,137.1043
4521,65.9331,119.1788
4522,70.75201,124.9258
4523,64.36337,100.9973
4524,66.51439,111.0706
4525,69.03382,143.6707
4526,65.454,124.8217
4527,68.82248,136.6368
4528,69.35365,136.1504
4529,68.4663,126.8492
4530,69.50765,133.1992
4531,67.68823,138.961
4532,69.41031,136.4148
4533,69.67469,118.0784
4534,68.04007,149.4074
4535,65.16827,124.2854
4536,66.15991,131.0075
4537,65.87678,122.0955
4538,66.73303,125.1468
4539,66.77722,107.7781
4540,67.93868,131.2999
4541,67.48863,128.1304
4542,70.19163,111.1449
4543,66.40732,111.0917
4544,68.05629,115.4242
4545,65.52001,132.1594
4546,65.64331,121.3271
4547,65.63637,136.2254
4548,67.70932,115.7406
4549,67.49917,133.5066
4550,66.29127,127.8453
4551,69.74138,142.3054
4552,63.45437,106.2611
4553,69.46406,134.3778
4554,68.05326,120.6881
4555,67.07399,139.5754
4556,65.59536,124.4232
4557,70.01907,122.7936
4558,67.13432,122.1132
4559,69.95471,139.8142
4560,68.31764,130.2584
4561,67.93284,111.6216
4562,68.37831,109.8238
4563,69.38169,138.2864
4564,67.83912,121.4831
4565,66.76314,120.3041
4566,69.13398,124.0916
4567,65.58554,119.738
4568,67.12002,132.4267
4569,68.20826,126.163
4570,69.83352,124.5901
4571,68.52243,129.9774
4572,66.61883,114.8356
4573,67.03413,123.505
4574,68.58395,124.7217
4575,68.48187,126.5771
4576,68.22285,143.9747
4577,70.11615,127.6471
4578,64.31068,119.6461
4579,68.91069,103.7011
4580,68.01192,140.6438
4581,68.44067,130.1721
4582,69.5139,132.2547
4583,69.20247,118.3357
4584,66.04611,107.3271
4585,66.015,134.3205
4586,69.00199,128.0736
4587,69.61754,143.0774
4588,69.41293,127.4879
4589,68.42341,117.5081
4590,68.59122,132.3095
4591,70.47426,126.1309
4592,70.13001,138.7704
4593,69.01521,128.4133
4594,70.97422,129.5877
4595,69.42301,116.2255
4596,66.84684,111.121
4597,68.37668,118.7218
4598,67.80923,131.6974
4599,66.4699,141.4318
4600,70.23437,138.4311
4601,70.16075,139.4051
4602,66.23907,109.824
4603,68.76154,125.4809
4604,64.64843,122.8828
4605,69.51686,150.847
4606,67.7263,128.1654
4607,68.53926,121.0356
4608,68.16448,137.2303
4609,70.16738,131.504
4610,66.92499,127.9481
4611,67.18215,127.5982
4612,65.35392,125.9641
4613,67.71159,128.942
4614,69.35197,123.6344
4615,67.54023,132.426
4616,68.43556,122.0015
4617,66.50187,130.4876
4618,68.9358,127.2358
4619,65.99168,119.7409
4620,69.45486,140.6464
4621,66.9045,137.6207
4622,67.63969,118.1787
4623,66.1437,128.4443
4624,67.59159,134.3476
4625,71.78019,166.3016
4626,69.44107,123.4122
4627,71.98935,142.7132
4628,70.15393,123.8781
4629,70.10971,126.9465
4630,66.68738,117.3343
4631,70.49701,137.1545
4632,65.43499,105.8885
4633,69.52902,123.5902
4634,66.08382,128.3405
4635,67.53462,122.189
4636,66.70738,119.1554
4637,67.68437,127.9357
4638,64.9133,117.8536
4639,66.99054,114.2598
4640,66.90392,124.3436
4641,68.30928,121.873
4642,67.78254,107.1698
4643,66.67402,105.6942
4644,68.02345,105.9209
4645,66.26386,110.0377
4646,68.65872,126.4691
4647,68.8758,133.5623
4648,70.66494,110.5288
4649,67.46764,142.8422
4650,66.86561,131.3179
4651,68.07938,142.0148
4652,66.97214,105.1855
4653,67.09087,119.0616
4654,66.25477,131.6159
4655,68.48544,123.1869
4656,67.56328,114.1342
4657,67.94652,127.8594
4658,67.63842,123.8136
4659,69.49172,139.1029
4660,69.35023,117.3644
4661,68.48414,155.8502
4662,67.34242,133.4692
4663,63.7973,128.2173
4664,66.47145,128.9056
4665,68.39396,145.1997
4666,67.86356,117.7852
4667,69.62777,129.2314
4668,65.50648,110.3151
4669,72.72292,145.1721
4670,70.14217,132.9902
4671,68.78695,121.1068
4672,68.67806,137.4109
4673,71.31953,141.1587
4674,67.84642,137.6199
4675,68.40321,111.129
4676,65.63922,129.8425
4677,70.43045,130.4964
4678,68.00444,124.4823
4679,67.39155,138.9571
4680,68.0015,136.2141
4681,69.24153,131.2422
4682,68.36251,106.3978
4683,68.48326,124.4191
4684,63.36476,110.7614
4685,64.47663,125.7709
4686,65.29852,114.0163
4687,66.60327,135.8777
4688,71.58316,133.3415
4689,69.32199,138.8873
4690,69.28785,132.6007
4691,65.72065,123.9237
4692,70.17847,127.4536
4693,67.75328,148.2412
4694,68.02834,122.158
4695,67.12107,119.7528
4696,69.66713,117.5732
4697,69.00275,125.9822
4698,65.31244,137.7114
4699,67.28896,108.2831
4700,68.80003,133.9222
4701,68.98651,128.5798
4702,67.06068,136.4265
4703,68.05695,128.2201
4704,66.84523,112.124
4705,68.59912,135.1695
4706,67.74997,127.2095
4707,67.38104,119.7502
4708,69.44609,119.5742
4709,66.16242,137.4896
4710,68.41685,129.0061
4711,71.03861,147.6293
